Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
228,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,24 Jan 2023
229,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,23 Jan 2023
230,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,21 Jan 2023
231,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,14000,18000,16000,20 Jan 2023
232,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,19 Jan 2023
233,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,17000,15000,18 Jan 2023
234,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,17 Jan 2023
235,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,15000,13500,16 Jan 2023
236,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,14000,18000,16000,13 Jan 2023
237,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12000,16000,14000,12 Jan 2023
238,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,11 Jan 2023
239,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,10 Jan 2023
240,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,15000,13500,09 Jan 2023
241,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,14000,18000,16000,07 Jan 2023
242,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,06 Jan 2023
243,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,05 Jan 2023
244,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,04 Jan 2023
245,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,03 Jan 2023
246,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,02 Jan 2023
247,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,31 Dec 2022
248,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,8000,12000,10000,30 Dec 2022
249,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,29 Dec 2022
250,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,28 Dec 2022
251,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,8000,12000,10000,27 Dec 2022
252,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,26 Dec 2022
253,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,23 Dec 2022
254,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,22 Dec 2022
255,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,21 Dec 2022
256,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,20 Dec 2022
257,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,19 Dec 2022
258,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,17 Dec 2022
259,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,15000,13500,16 Dec 2022
260,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,15 Dec 2022
261,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,14 Dec 2022
262,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,13 Dec 2022
263,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,12500,11500,12 Dec 2022
264,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,09 Dec 2022
265,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,08 Dec 2022
266,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,14000,16000,15000,07 Dec 2022
267,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,06 Dec 2022
268,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,05 Dec 2022
269,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,03 Dec 2022
270,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,02 Dec 2022
271,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,01 Dec 2022
272,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,30 Nov 2022
273,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,29 Nov 2022
274,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,28 Nov 2022
275,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,9000,14000,12000,25 Nov 2022
276,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,24 Nov 2022
277,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,23 Nov 2022
278,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,22 Nov 2022
279,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,21 Nov 2022
280,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,19 Nov 2022
281,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,15000,13500,18 Nov 2022
282,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,1200,1600,1400,17 Nov 2022
283,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,16 Nov 2022
284,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,15 Nov 2022
285,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,14 Nov 2022
286,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,10 Nov 2022
287,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,17500,15000,09 Nov 2022
288,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,08 Nov 2022
289,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,07 Nov 2022
290,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,15000,20000,17500,05 Nov 2022
291,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,18000,15000,04 Nov 2022
292,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,18000,15000,03 Nov 2022
293,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,18000,15000,02 Nov 2022
294,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,18000,15000,31 Oct 2022
295,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,17500,15000,29 Oct 2022
296,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,18000,15000,28 Oct 2022
297,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,27 Oct 2022
298,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,25 Oct 2022
299,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,21 Oct 2022
300,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,20 Oct 2022
301,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,19 Oct 2022
302,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,18 Oct 2022
303,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10500,14500,12500,17 Oct 2022
304,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,15 Oct 2022
305,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,14 Oct 2022
306,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,7500,12500,10000,13 Oct 2022
307,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,12 Oct 2022
308,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,11 Oct 2022
309,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,10 Oct 2022
310,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,07 Oct 2022
311,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,06 Oct 2022
312,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,03 Oct 2022
313,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,01 Oct 2022
314,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,30 Sep 2022
315,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,29 Sep 2022
316,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,28 Sep 2022
317,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,7500,12500,10000,27 Sep 2022
318,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,17500,15000,26 Sep 2022
319,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,17500,15000,23 Sep 2022
320,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,17500,15000,22 Sep 2022
321,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,21 Sep 2022
322,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,20 Sep 2022
323,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,7000,11000,9000,19 Sep 2022
324,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,17 Sep 2022
325,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,16 Sep 2022
326,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,15 Sep 2022
327,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,14 Sep 2022
328,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,13 Sep 2022
329,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,12 Sep 2022
330,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,09 Sep 2022
331,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,08 Sep 2022
332,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,07 Sep 2022
333,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,06 Sep 2022
334,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,05 Sep 2022
335,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,03 Sep 2022
336,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,02 Sep 2022
337,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,01 Sep 2022
338,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,30 Aug 2022
339,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,17000,15000,29 Aug 2022
340,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,26 Aug 2022
341,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10500,14500,12500,25 Aug 2022
342,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,24 Aug 2022
343,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,10500,14500,12500,23 Aug 2022
344,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12500,16500,14500,22 Aug 2022
345,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,20 Aug 2022
346,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,19 Aug 2022
347,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,15500,14000,18 Aug 2022
348,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,17 Aug 2022
349,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,15000,13500,16 Aug 2022
350,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12500,16500,14500,12 Aug 2022
351,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,11 Aug 2022
352,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,10 Aug 2022
353,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,14000,08 Aug 2022
354,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,9000,14000,11000,06 Aug 2022
355,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12000,05 Aug 2022
356,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,04 Aug 2022
357,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12500,16500,14500,03 Aug 2022
358,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,10000,16000,13000,02 Aug 2022
359,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,01 Aug 2022
360,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,17500,15000,30 Jul 2022
361,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,17500,15000,29 Jul 2022
362,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,28 Jul 2022
363,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12500,16500,14500,27 Jul 2022
364,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,26 Jul 2022
365,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,25 Jul 2022
366,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,22 Jul 2022
367,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,21 Jul 2022
368,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,20 Jul 2022
369,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11500,15500,13500,19 Jul 2022
370,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,18 Jul 2022
371,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,16 Jul 2022
372,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,15 Jul 2022
373,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12000,15000,13500,14 Jul 2022
374,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,13 Jul 2022
375,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10500,15000,13500,12 Jul 2022
376,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,11 Jul 2022
377,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,08 Jul 2022
378,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,07 Jul 2022
379,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,06 Jul 2022
380,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,05 Jul 2022
381,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,15000,14000,04 Jul 2022
382,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,28 Jun 2022
383,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,27 Jun 2022
384,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,24 Jun 2022
385,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10500,15000,13000,23 Jun 2022
386,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,12000,11000,22 Jun 2022
387,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,21 Jun 2022
388,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,12000,11000,20 Jun 2022
389,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10500,14500,13000,18 Jun 2022
390,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,17 Jun 2022
391,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,16 Jun 2022
392,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,15 Jun 2022
393,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,14 Jun 2022
394,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,11000,15000,13000,10 Jun 2022
395,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,09 Jun 2022
396,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,08 Jun 2022
397,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,15000,13800,07 Jun 2022
398,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,06 Jun 2022
399,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,04 Jun 2022
400,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,03 Jun 2022
401,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,02 Jun 2022
402,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,27 May 2022
403,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,26 May 2022
404,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16500,14500,25 May 2022
405,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16000,14000,24 May 2022
406,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,16000,14000,23 May 2022
407,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12500,16500,14500,20 May 2022
408,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,18 May 2022
409,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12500,17500,15000,17 May 2022
410,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,10000,16000,13000,16 May 2022
411,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,10000,16000,13000,13 May 2022
412,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,12 May 2022
413,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,16000,13000,11 May 2022
414,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,10 May 2022
415,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,09 May 2022
416,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,18000,15000,07 May 2022
417,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,06 May 2022
418,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,18000,15000,05 May 2022
419,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,04 May 2022
420,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,15000,13500,30 Apr 2022
421,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,7000,11000,9000,29 Apr 2022
422,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,27 Apr 2022
423,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,26 Apr 2022
424,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,25 Apr 2022
425,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,22 Apr 2022
426,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,21 Apr 2022
427,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,20 Apr 2022
428,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,19 Apr 2022
429,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,10000,14000,12000,18 Apr 2022
430,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,9000,13000,11000,16 Apr 2022
431,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,13 Apr 2022
432,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,9000,13000,11000,12 Apr 2022
433,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,14000,12500,08 Apr 2022
434,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,9000,13000,11000,07 Apr 2022
435,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,11000,13000,12000,06 Apr 2022
436,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12000,15000,13500,05 Apr 2022
437,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,15000,13500,04 Apr 2022
438,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12000,15000,13500,01 Apr 2022
439,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,31 Mar 2022
440,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,15000,14000,30 Mar 2022
441,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,29 Mar 2022
442,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,25 Mar 2022
443,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,15000,14000,24 Mar 2022
444,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,14000,13000,23 Mar 2022
445,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12000,16000,14000,22 Mar 2022
446,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,21 Mar 2022
447,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,19 Mar 2022
448,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,18 Mar 2022
449,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,17 Mar 2022
450,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,16 Mar 2022
451,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,15 Mar 2022
452,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,18000,15000,14 Mar 2022
453,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,18000,15000,11 Mar 2022
454,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,10 Mar 2022
455,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,18000,15000,09 Mar 2022
